League,Split,Date,Game,Blue Team,Red Team,First Blood,First Tower,First Dragon,First Inhibitor,First Baron,Winner,Loser
2,2,2020/07/19,2,hle,sp,hle,hle,hle,,hle,hle,sp
2,2,2020/07/19,3,sp,hle,sp,sp,hle,sp,sp,hle,sp
2,2,2020/07/19,1,dyn,drx,dyn,dyn,dyn,drx,drx,drx,dyn
2,2,2020/07/19,2,drx,dyn,drx,drx,dyn,,drx,drx,dyn
2,2,2020/07/23,1,kt,drx,kt,kt,kt,kt,kt,kt,drx
2,2,2020/07/23,2,drx,kt,drx,drx,kt,drx,kt,drx,kt
2,2,2020/07/23,3,kt,drx,drx,kt,kt,drx,drx,drx,kt
2,2,2020/07/23,1,gen,dyn,gen,gen,gen,gen,gen,gen,dyn
2,2,2020/07/23,2,dyn,gen,gen,gen,gen,gen,gen,gen,dyn
2,2,2020/07/24,1,sb,dwg,dwg,dwg,sb,dwg,dwg,dwg,sb
2,2,2020/07/24,2,dwg,sb,dwg,dwg,sb,dwg,dwg,dwg,sb
2,2,2020/07/24,1,sp,af,af,af,af,af,af,af,sp
2,2,2020/07/24,2,af,sp,af,af,af,af,,af,sp
2,2,2020/07/25,1,hle,t1,hle,t1,t1,hle,t1,hle,t1
2,2,2020/07/25,2,t1,hle,t1,hle,t1,t1,,t1,hle
2,2,2020/07/25,3,hle,t1,hle,hle,t1,t1,t1,t1,hle
2,2,2020/07/25,1,drx,gen,drx,drx,gen,gen,gen,drx,gen
2,2,2020/07/25,2,gen,drx,drx,gen,drx,gen,drx,gen,drx
2,2,2020/07/25,3,drx,gen,drx,gen,gen,drx,drx,drx,gen
2,2,2020/07/26,1,sb,sp,sp,sb,sp,sb,,sb,sp
2,2,2020/07/26,2,sp,sb,sb,sp,sb,sb,sb,sb,sp
2,2,2020/07/26,1,dyn,kt,dyn,dyn,kt,dyn,dyn,dyn,kt
2,2,2020/07/26,2,kt,dyn,dyn,kt,dyn,kt,kt,kt,dyn
2,2,2020/07/26,3,dyn,kt,kt,kt,kt,kt,dyn,kt,dyn
2,2,2020/07/30,1,af,hle,af,af,hle,af,af,af,hle
2,2,2020/07/30,2,hle,af,-,-,-,-,-,-,-
2,2,2020/07/30,1,dwg,drx,drx,dwg,dwg,dwg,dwg,dwg,drx
2,2,2020/07/30,2,drx,dwg,dwg,drx,dwg,dwg,dwg,dwg,drx
2,2,2020/07/31,1,t1,kt,kt,kt,kt,t1,t1,t1,kt
2,2,2020/07/31,2,kt,t1,t1,kt,kt,,t1,t1,kt
2,2,2020/07/31,1,sb,dyn,sb,sb,sb,sb,sb,sb,dyn
2,2,2020/07/31,2,dyn,sb,sb,dyn,dyn,dyn,dyn,dyn,sb
2,2,2020/07/31,3,sb,dyn,sb,sb,sb,sb,sb,sb,dyn
2,2,2020/08/01,1,gen,sp,gen,gen,gen,gen,gen,gen,sp
2,2,2020/08/01,2,sp,gen,sp,gen,gen,gen,gen,gen,sp
2,2,2020/08/01,1,drx,af,-,-,-,-,-,-,-
2,2,2020/08/01,2,af,drx,af,drx,drx,,drx,drx,af
2,2,2020/08/02,1,hle,dwg,-,-,-,-,-,-,-
2,2,2020/08/02,2,dwg,hle,dwg,dwg,dwg,dwg,,dwg,hle
2,2,2020/08/02,1,t1,sb,sb,t1,t1,,,t1,sb
2,2,2020/08/02,2,sb,t1,t1,t1,t1,t1,t1,t1,sb
2,2,2020/08/06,1,dwg,gen,dwg,dwg,gen,dwg,dwg,dwg,gen
